x,y,label,gene,gene symbol,highest_level_path
4.543850503548512,-3.2220426524410986,Transport of small molecules,SLC12A5,SLC12A5,Transport of small molecules
0.7072925486998027,2.7985943399309576,Aerobic respiration and respiratory electron transport,NDUFA12,NDUFA12,Metabolism
-0.6126260982603924,-3.167433973057917,Gene expression (Transcription),PC,PC,Metabolism
7.665724059384292,3.4237662389391517,Unlabelled,PRMT7,PRMT7,Chromatin organization
5.549383868594262,-6.528817019584925,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",WDR81,WDR81,Signal Transduction
6.6467105394352295,7.324973927526845,Unlabelled,CIC,CIC,unlabeled
8.290248666549466,-2.6864992482032104,Unlabelled,SCN11A,SCN11A,Developmental Biology
-6.7155550333505785,-4.13356161990543,Post-translational protein modification,ADAMTS9,ADAMTS9,Disease
-2.217374761634785,6.897816774356297,Metabolism of lipids,ABCB11,ABCB11,Metabolism
-8.877255631005657,-3.302873323341162,Post-translational protein modification,DPM1,DPM1,Disease
2.1606771570959964,-7.434105841863469,Metabolism of amino acids and derivatives,TYR,TYR,Metabolism
-0.1195421593047658,1.5613259490601212,Unlabelled,TMEM260,TMEM260,unlabeled
6.302220621083713,-4.008220971296533,Transport of small molecules,SLC1A4,SLC1A4,Transport of small molecules
8.580256408230852,-1.947565404116833,Unlabelled,CACNA1H,CACNA1H,Developmental Biology
-5.9325254045512,-2.6230759836662596,Post-translational protein modification,LAMB1,LAMB1,Signal Transduction
3.463800789026251,-8.320194831082107,Metabolism of amino acids and derivatives,MTRR,,Metabolism of amino acids and derivatives
4.311058143452218,6.697077255403052,Metabolism of RNA,NOP10,,Metabolism of RNA
0.4401192685516282,3.95676876112897,Aerobic respiration and respiratory electron transport,NDUFS8,NDUFS8,Metabolism
-8.264244789567813,-2.725824141552538,Post-translational protein modification,PGAP1,PGAP1,Metabolism of proteins
-1.025686062086681,6.75605131381079,Metabolism of lipids,FIG4,FIG4,Metabolism
6.505832754502325,4.415095758810921,Signaling by Receptor Tyrosine Kinases,KITLG,KITLG,Signal Transduction
3.38377112094075,5.057849917096906,Metabolism of RNA,SNIP1,SNIP1,Metabolism of RNA
-1.100912949344682,-9.192612034881886,Unlabelled,RSPO4,RSPO4,Signal Transduction
-9.5665723850288,2.214076937622824,Organelle biogenesis and maintenance,WDR35,WDR35,Signal Transduction
-8.562832049831114,1.7485593793601986,Organelle biogenesis and maintenance,TMEM216,TMEM216,Organelle biogenesis and maintenance
-9.34317951411334,2.427979643752602,Organelle biogenesis and maintenance,WDR19,WDR19,Signal Transduction
2.0169719454137525,-2.1944262561377323,Gene expression (Transcription),CLDN5,CLDN5,Gene expression (Transcription)
-7.910258730743519,5.676257743406749,Unlabelled,POC1A,POC1A,unlabeled
4.769407192192807,-1.0283120263658638,Unlabelled,SELENON,,Unlabelled
-3.767804747776551,-0.3672792236859497,Cellular responses to stimuli,EXOSC3,EXOSC3,Cellular responses to stimuli
1.7064544749107409,3.0074060046479474,Signaling by GPCR,WNT10B,WNT10B,Signal Transduction
6.4910930683496595,-3.249143891283248,Transport of small molecules,SLC39A8,SLC39A8,Transport of small molecules
-3.139893275354626,-7.984729461793419,Cell Cycle,RTEL1,RTEL1,Metabolism
-0.9813563044740654,-4.601827372409932,Gene expression (Transcription),BRF1,BRF1,Gene expression (Transcription)
-9.161769911415156,0.6758307245646833,Organelle biogenesis and maintenance,IFT43,IFT43,Organelle biogenesis and maintenance
-5.77196934118633,7.321378057261853,Unlabelled,DCDC2,DCDC2,unlabeled
6.14392762071812,-6.644793510025613,Unlabelled,USB1,USB1,unlabeled
-2.9175991875464344,6.556615583504751,Metabolism of lipids,HADH,HADH,Metabolism
-5.755088041430452,-7.909686159873469,Unlabelled,CLN5,CLN5,unlabeled
7.61328721187602,5.339944383262372,Unlabelled,PRUNE1,PRUNE1,unlabeled
4.807217732245439,2.1862466493312116,Infectious disease,CDK19,CDK19,Metabolism
4.507774860313148,-5.870504387999988,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",LEMD3,LEMD3,Signal Transduction
-9.622793559493251,1.696607639347958,Organelle biogenesis and maintenance,B9D1,B9D1,Organelle biogenesis and maintenance
-9.346499843554296,3.299452441181529,Unlabelled,OTUD6B,OTUD6B,unlabeled
0.8669686584214062,-8.260595035212994,Unlabelled,CLN8,CLN8,unlabeled
5.955971478167914,2.2572047337943033,Infectious disease,GNAI1,GNAI1,Metabolism
-4.645892599778775,3.4530500317710295,Vesicle-mediated transport,AP4S1,AP4S1,Vesicle-mediated transport
-5.638072031307505,-2.165744983938998,Post-translational protein modification,LIPT1,LIPT1,Metabolism of proteins
-4.045775568382288,-5.705254824227197,Metabolism of carbohydrates,GBE1,GBE1,Metabolism
1.0364791368605015,-1.5681148434548593,Gene expression (Transcription),BMP2,BMP2,Signal Transduction
2.3626823395127943,6.633940742130477,Metabolism of RNA,PNPT1,PNPT1,Metabolism of RNA
-2.969494225055776,-5.162780081322713,Metabolism of carbohydrates,FBP1,FBP1,Metabolism
2.8350157588457883,-7.147998364907651,Metabolism of amino acids and derivatives,QDPR,QDPR,Metabolism
-2.697106198586338,2.850134845562133,Unlabelled,CRX,CRX,unlabeled
3.520275455143711,-8.592658078183401,Metabolism of amino acids and derivatives,OGDH,OGDH,Metabolism
-0.64739525867585,6.317076956742625,Metabolism of lipids,HPGD,HPGD,Metabolism
-3.670655559431056,-2.3753434152858413,Unlabelled,CRYAA,CRYAA,unlabeled
0.0872110786377291,-4.717824761067541,Gene expression (Transcription),NOTCH1,NOTCH1,Signal Transduction
-0.7089831437572851,2.4402556436981584,Aerobic respiration and respiratory electron transport,FOXRED1,FOXRED1,Metabolism
2.0107641389431556,1.096467926068243,Cytokine Signaling in Immune system,FANCL,FANCL,Immune System
2.1651875362131694,3.043768971612508,Signaling by GPCR,TSHB,TSHB,Metabolism
-6.827676913247435,-1.794615654889645,Post-translational protein modification,PEX13,PEX13,Metabolism of proteins
0.1010111121426238,0.6806180368072745,Unlabelled,STRADA,STRADA,Signal Transduction
0.2780862855285786,0.9792916164158338,Unlabelled,Unlabelled,,Unlabelled
-8.508037266447733,-2.0476784088528603,Post-translational protein modification,RAB11B,RAB11B,Metabolism of proteins
-7.563709301947801,-2.1427780879418776,Post-translational protein modification,FUCA1,FUCA1,Immune System
-1.4347886382302235,1.6311652316301046,Unlabelled,IFITM5,IFITM5,unlabeled
-8.445822114157837,0.9811211306232952,Organelle biogenesis and maintenance,BBS1,BBS1,Organelle biogenesis and maintenance
-2.1205012996539825,1.2493320485918744,Unlabelled,NYX,NYX,Disease
5.768160063032608,5.944483329139095,Signaling by Receptor Tyrosine Kinases,GABRG2,GABRG2,Signal Transduction
5.0012389954141945,-8.144063561882275,Unlabelled,CNNM2,CNNM2,unlabeled
-5.810697039426117,-1.536075898945958,Post-translational protein modification,STAG1,STAG1,Signal Transduction
4.798213827928148,0.8892196333999749,Infectious disease,MAP2K2,MAP2K2,Signal Transduction
-8.064894614260563,-4.428367424252656,Post-translational protein modification,SPTBN4,SPTBN4,Signal Transduction
8.061034022193901,4.160910775380096,Unlabelled,SETD2,SETD2,Chromatin organization
0.1899251857419877,-1.2882931265538886,Gene expression (Transcription),CDK13,CDK13,Immune System
2.4134824994483246,-1.5380795725458416,Gene expression (Transcription),FANCC,FANCC,Immune System
1.7174875954238369,-8.363855690009482,Metabolism of amino acids and derivatives,PHGDH,PHGDH,Metabolism
2.1484059099435004,1.983077744463511,Cytokine Signaling in Immune system,GHR,GHR,Immune System
-7.908453523962697,-3.9603191586167297,Post-translational protein modification,FCSK,FCSK,Metabolism of proteins
-2.2583631492128102,-9.350560967630972,Unlabelled,RNF13,RNF13,unlabeled
-7.635344464578982,-3.9690692606685456,Post-translational protein modification,ARCN1,ARCN1,Metabolism of proteins
-8.235820305970785,5.579776820487828,Unlabelled,CAMTA1,CAMTA1,unlabeled
3.8764167106698224,-5.623667066674281,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",CCDC115,CCDC115,Signal Transduction
0.691390430196531,-4.4830877755740905,Gene expression (Transcription),TAF1,TAF1,Disease
-0.6172032412589772,5.787626312077691,Metabolism of lipids,DDHD1,DDHD1,Metabolism
4.549150406754176,-2.694117211238688,Transport of small molecules,MICU1,MICU1,Transport of small molecules
-6.026366915445682,6.66311258505678,Unlabelled,EBF3,EBF3,unlabeled
9.50307959660617,-0.7809675925492492,Unlabelled,BPTF,BPTF,unlabeled
5.809810914036056,6.620299536149524,Unlabelled,WDFY3,WDFY3,unlabeled
-6.400320032960286,3.8625094301724854,Innate Immune System,DNM1,DNM1,Signal Transduction
-4.094801574029083,4.502398137640331,Unlabelled,TBCE,TBCE,Metabolism of proteins
-3.6755509651080183,4.187279641447963,Unlabelled,Unlabelled,,Unlabelled
-0.3756084470175107,-5.018398481966076,Gene expression (Transcription),TFAP2B,TFAP2B,Metabolism of proteins
2.976461132980063,3.8896336006796535,Signaling by GPCR,GABBR1,GABBR1,Signal Transduction
-6.541924359277665,6.8079889119611146,Unlabelled,FBXO28,FBXO28,unlabeled
-9.008889372457157,-2.53196707545003,Post-translational protein modification,SUMF1,SUMF1,Metabolism
1.7233044383364555,8.765983541369547,Unlabelled,ZMIZ1,ZMIZ1,unlabeled
5.536438668230886,-4.085343382243167,Transport of small molecules,SLC27A4,,Transport of small molecules
5.3725958869085115,-7.626387952756305,Unlabelled,GNPTG,GNPTG,unlabeled
-0.2653205698801901,-0.9019910765343192,Gene expression (Transcription),THOC2,THOC2,Gene expression (Transcription)
-1.8498169793935588,5.028909882044443,Metabolism of lipids,PIK3R2,PIK3R2,Metabolism
5.2655989282998945,-5.996574417402895,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",MYH10,MYH10,Signal Transduction
-3.929035103590942,3.609240075995387,Vesicle-mediated transport,PAFAH1B1,PAFAH1B1,Signal Transduction
2.9887275236754434,-7.628746610772721,Metabolism of amino acids and derivatives,ASL,ASL,Metabolism
-7.454163564246156,4.549390104881921,Innate Immune System,SNAP29,SNAP29,Immune System
-7.879169248842254,-6.181979579324019,Unlabelled,PRDM12,PRDM12,unlabeled
-5.787454581171512,4.314929647201463,Innate Immune System,ATP6V0A1,ATP6V0A1,Signal Transduction
-2.358200933204986,9.302891098015388,Unlabelled,CRYGC,CRYGC,unlabeled
9.377101244228026,-3.367381691178367,Unlabelled,NOVA2,NOVA2,unlabeled
3.4480186253483076,6.638036438552369,Metabolism of RNA,TRMT10C,TRMT10C,Metabolism of RNA
6.504746033721254,-2.3172205231521747,Transport of small molecules,SLC25A22,,Transport of small molecules
3.610340233378462,-6.666479152372104,Unlabelled,C12ORF57,,Unlabelled
-0.8551020629877755,8.304296059147347,Unlabelled,MYPN,MYPN,unlabeled
-3.4969493243998535,-9.25340345194661,Cell Cycle,POLD1,POLD1,Metabolism
4.22195035219209,-5.8744703086699435,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",MAST1,MAST1,Signal Transduction
-2.313314539506152,2.232593180704052,Unlabelled,ITGA3,ITGA3,Signal Transduction
3.7432156101324026,-0.976104834891407,Unlabelled,MGP,MGP,unlabeled
6.770567319646652,-3.710682107528678,Transport of small molecules,SLC26A2,SLC26A2,Metabolism
-9.602893969855192,0.9439702972776196,Organelle biogenesis and maintenance,IFT80,IFT80,Organelle biogenesis and maintenance
6.382817432808242,-0.1491945377173973,Infectious disease,GNB2,GNB2,Metabolism
-4.894305310173461,-2.53203139019916,Post-translational protein modification,DPM3,DPM3,Disease
-2.567516119841235,2.322298309643678,Unlabelled,ECM1,ECM1,Hemostasis
-4.293566979356132,5.562947213129725,Unlabelled,ACP5,ACP5,Metabolism
8.246302013979673,3.601591801214187,Unlabelled,KDM2B,KDM2B,Chromatin organization
0.0382817226655625,-3.636684447898757,Gene expression (Transcription),KDM6A,KDM6A,Gene expression (Transcription)
7.374680476200787,3.908208670145825,Unlabelled,KMT5B,KMT5B,Chromatin organization
6.4856946246336165,1.4738654038719794,Infectious disease,MED13L,MED13L,Metabolism
7.378881774433623,5.959990959819642,Unlabelled,FOXN1,FOXN1,unlabeled
-3.2755572937684105,8.809227757827177,Unlabelled,SLC45A1,SLC45A1,unlabeled
-0.8510643770269706,5.030024739968306,Metabolism of lipids,MECR,MECR,Metabolism
6.635233724747774,1.203148284510764,Infectious disease,AP2S1,AP2S1,Signal Transduction
-7.699515145320739,-0.8984459772242381,Post-translational protein modification,PSMB8,PSMB8,Immune System
5.325801703345082,5.118023717676914,Signaling by Receptor Tyrosine Kinases,COL9A1,COL9A1,Signal Transduction
-1.5691124098043243,2.3749408718024707,Unlabelled,FREM1,FREM1,unlabeled
4.528075123595432,-8.65612128764251,Unlabelled,LMBRD2,LMBRD2,unlabeled
-2.1260798041394313,4.84298795909476,Metabolism of lipids,FAR1,FAR1,Metabolism
-1.40909333579806,-2.868998552410929,Gene expression (Transcription),VDR,VDR,Metabolism
-7.27212940914214,-4.660802865805652,Post-translational protein modification,NFE2L2,NFE2L2,Disease
0.6317793807471048,8.33271899314256,Unlabelled,TRAIP,TRAIP,Immune System
-7.127350380093272,-5.676163951423179,Unlabelled,P4HTM,P4HTM,unlabeled
6.6746271543246785,-2.7632805542155374,Transport of small molecules,TRPV6,TRPV6,Transport of small molecules
-5.536450985599969,6.403918898114224,Unlabelled,GPHN,,Unlabelled
8.245379849526909,-3.5825766895577624,Unlabelled,LDB3,LDB3,unlabeled
2.963253311623461,0.3656366383846325,Unlabelled,DNAAF3,DNAAF3,unlabeled
2.3063608083674367,6.318629906868015,Metabolism of RNA,TSEN15,TSEN15,Metabolism of RNA
5.370486525922702,2.3065503140712735,Infectious disease,BRD4,BRD4,Disease
-2.1379800357119976,-0.0018007170247749,Cellular responses to stimuli,MMP14,MMP14,Signal Transduction
-7.000211397806437,3.664617626420439,Innate Immune System,NPC2,NPC2,Immune System
7.905549649214389,4.4367459659103226,Unlabelled,PRDM13,PRDM13,unlabeled
-3.727996843846312,8.934095494529586,Unlabelled,PRR12,PRR12,unlabeled
1.1658666938327509,8.154487090260556,Unlabelled,UVSSA,UVSSA,DNA Repair
-2.415176574588979,-1.2086977478231518,Cellular responses to stimuli,HTRA2,HTRA2,Metabolism of proteins
0.016981377757407,-0.77789408532362,Gene expression (Transcription),POU4F1,,Gene expression (Transcription)
2.5713029053540293,-3.665245962036165,Gene expression (Transcription),BIN1,,Gene expression (Transcription)
6.032347484756148,-3.873778593644297,Transport of small molecules,ANKH,ANKH,Transport of small molecules
8.7287906496462,-4.599722767242406,Unlabelled,HSF4,HSF4,unlabeled
4.568435755066897,1.1035103282804997,Infectious disease,IGF1R,IGF1R,Signal Transduction
-7.167150484026829,1.4251450727047317,Unlabelled,ZIC3,ZIC3,Developmental Biology
4.875164957628552,-7.803695458816001,Unlabelled,LMNB2,LMNB2,unlabeled
-7.096839367589816,3.357701738571544,Innate Immune System,ATAD3A,ATAD3A,Immune System
0.429834023428743,4.211226451889507,Aerobic respiration and respiratory electron transport,ETFA,ETFA,Metabolism
1.0784893902801045,-3.494298822028979,Gene expression (Transcription),HCFC1,HCFC1,Metabolism of proteins
-5.071530304150996,-1.7855947202092874,Post-translational protein modification,CCDC22,CCDC22,Metabolism of proteins
-0.5069123388976653,3.561648596337903,Aerobic respiration and respiratory electron transport,NDUFA9,NDUFA9,Metabolism
6.054704836852398,0.4808963178044614,Infectious disease,SNAP25,SNAP25,Metabolism
0.5581362115894333,9.162688734180836,Unlabelled,KIF5B,KIF5B,Signal Transduction
-8.424847424059442,1.4342727921489118,Organelle biogenesis and maintenance,TMEM67,TMEM67,Organelle biogenesis and maintenance
-6.912783278336461,-2.0550111707413334,Post-translational protein modification,SPTBN2,SPTBN2,Signal Transduction
-4.583471687221206,-5.8756090419802245,Unlabelled,HINT1,HINT1,Developmental Biology
-6.041266445099241,-1.0234083859275265,Post-translational protein modification,GOLGA2,,Post-translational protein modification
-1.7506153259825723,7.17665016794313,Metabolism of lipids,PPT1,PPT1,Metabolism
-2.257321241894557,-0.8159546543775402,Cellular responses to stimuli,DDX11,DDX11,Cellular responses to stimuli
6.096275101030841,5.765737320474413,Signaling by Receptor Tyrosine Kinases,FGF3,FGF3,Signal Transduction
-4.33385710971134,-7.900943901684993,Cell Cycle,TERT,TERT,Signal Transduction
6.589791181422282,3.2523301774420172,Unlabelled,SLC25A24,SLC25A24,unlabeled
1.078198323024722,1.635506436477845,Cytokine Signaling in Immune system,FANCB,FANCB,Immune System
-2.8079328580883853,-1.0710021924545892,Cellular responses to stimuli,ERF,ERF,Cellular responses to stimuli
0.4262333693058799,3.570419650287187,Aerobic respiration and respiratory electron transport,SDHA,SDHA,Metabolism
1.223566823103253,1.3796653649965798,Cytokine Signaling in Immune system,FANCG,FANCG,Immune System
-3.4586600724237506,1.7655758236273336,Unlabelled,DOCK7,DOCK7,Signal Transduction
1.894367840963218,9.431978294316195,Unlabelled,NKX62,,Unlabelled
-6.832280057419471,-7.1687202184670635,Unlabelled,PTCHD1,PTCHD1,unlabeled
-0.88448325337027,0.7369916242490699,Unlabelled,ATN1,ATN1,Signal Transduction
-1.5405980632418783,-2.147866697119979,Gene expression (Transcription),MED27,MED27,Metabolism
-3.318093685200508,6.118643468780515,Metabolism of lipids,INPP4A,INPP4A,Metabolism
2.310001061511617,7.677556353989853,Unlabelled,TMEM240,TMEM240,unlabeled
-6.459859761399767,3.352008290274494,Innate Immune System,MAN2B1,MAN2B1,Metabolism
0.9347886306480362,-5.213454348270834,Gene expression (Transcription),TWIST2,TWIST2,Gene expression (Transcription)
-1.2325988366578855,1.9701020037762955,Unlabelled,CLPB,CLPB,unlabeled
-6.0577400707486,-4.382804105760492,Post-translational protein modification,PIGN,PIGN,Metabolism of proteins
0.3914005285152715,-9.166877212288174,Unlabelled,TPM2,TPM2,Muscle contraction
-3.1036967188254385,-3.7670070062860113,Unlabelled,SIX1,SIX1,Developmental Biology
1.3823602739153031,-5.067001221969237,Gene expression (Transcription),BRCA1,BRCA1,Disease
0.1926867289633236,3.6793144085582767,Aerobic respiration and respiratory electron transport,HCCS,HCCS,Metabolism
4.648445276885395,-1.3828657043533212,Unlabelled,PLCE1,PLCE1,Metabolism
4.348741771137554,-1.4855826249940236,Unlabelled,Unlabelled,,Unlabelled
2.1657978581344928,-1.5031371123714656,Gene expression (Transcription),ACTL6B,ACTL6B,Gene expression (Transcription)
0.1462246768422908,-5.2507754620270095,Gene expression (Transcription),DLX5,DLX5,Gene expression (Transcription)
2.7207553929586954,-4.029341057649053,Gene expression (Transcription),MRE11,MRE11,Immune System
-4.27026820157992,-4.310452817464732,Unlabelled,CSPP1,CSPP1,unlabeled
5.8359677070797655,-2.7496340430187436,Transport of small molecules,BSND,BSND,Transport of small molecules
-5.316784359767723,-3.1808689192533475,Post-translational protein modification,ASXL1,ASXL1,Metabolism of proteins
-0.0517540943218701,9.14933097915139,Unlabelled,CD96,,Unlabelled
8.516389464332814,2.8586237127156515,Unlabelled,CRYBB2,CRYBB2,unlabeled
5.334278819602368,-6.695042160986211,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",ARHGAP31,ARHGAP31,Signal Transduction
4.4116631561619375,-0.9934954608655532,Unlabelled,BHLHA9,BHLHA9,unlabeled
4.349713753529418,8.405028617384179,Unlabelled,GRHL2,GRHL2,unlabeled
-3.873148520433104,7.585013981805297,Unlabelled,PLOD3,PLOD3,Extracellular matrix organization
3.443903561222383,-8.017656837648598,Metabolism of amino acids and derivatives,ETHE1,ETHE1,Metabolism
-6.619331029920705,-1.982820206043476,Post-translational protein modification,DPAGT1,DPAGT1,Disease
-7.292816230620064,5.323105200750156,Innate Immune System,PAK1,PAK1,Signal Transduction
5.70348536163319,-1.956234631399557,Transport of small molecules,SLC9A7,SLC9A7,Transport of small molecules
-3.729894688585677,-2.7242034762057443,Unlabelled,TGDS,TGDS,unlabeled
8.028000405194817,-1.905899019542172,Unlabelled,DCC,DCC,Developmental Biology
6.441707081153659,0.1329329307496927,Infectious disease,DVL3,DVL3,Signal Transduction
-6.864052098012096,-6.395600651136141,Unlabelled,ZBTB18,ZBTB18,unlabeled
-6.844893603884296,-4.3598381234137,Post-translational protein modification,PTRH2,PTRH2,Metabolism of proteins
1.4119014965620629,-3.119382171863937,Gene expression (Transcription),ITCH,ITCH,Signal Transduction
9.220711065357872,0.5936714991777254,Unlabelled,TRIP4,TRIP4,unlabeled
1.4687790263809148,5.036008199273676,Unlabelled,CRPPA,CRPPA,unlabeled
-1.574032160696527,-3.664902780123944,Gene expression (Transcription),BLM,BLM,Disease
6.5749345732288305,-6.461914815492415,Unlabelled,ZC4H2,ZC4H2,unlabeled
5.044304386111211,-4.090434195557392,Transport of small molecules,CLIC2,CLIC2,Transport of small molecules
1.733558386785326,-9.811864958447876,Unlabelled,PGAP3,PGAP3,unlabeled
-3.800814825173228,2.3649756483184863,Vesicle-mediated transport,GJA8,GJA8,Vesicle-mediated transport
-3.2783212858348607,-8.85456120753529,Cell Cycle,NEK8,NEK8,Cell Cycle
0.0375047523723566,-5.030340008364248,Gene expression (Transcription),SETD1A,SETD1A,Gene expression (Transcription)
-0.0844687576979588,7.233876578705271,Unlabelled,MAPRE2,MAPRE2,unlabeled
-7.484343667059662,-2.3678050512465063,Post-translational protein modification,SATB1,SATB1,Metabolism of proteins
-6.348717139672564,-2.10259032044908,Post-translational protein modification,DHDDS,DHDDS,Disease
-1.4464372788817492,0.7454705039242988,Unlabelled,DCHS1,DCHS1,unlabeled
-1.374724930229906,4.915035688107167,Metabolism of lipids,ACER3,ACER3,Metabolism
1.0879912471945552,5.1006927961460065,Unlabelled,TMEM165,TMEM165,unlabeled
6.837478889535561,-0.7391416142678668,Unlabelled,CLDN19,CLDN19,Cell-Cell communication
-0.2166528133653908,-4.057284356028225,Gene expression (Transcription),RBPJ,RBPJ,Signal Transduction
-3.6799669446145424,-0.0935231568911483,Cellular responses to stimuli,TKT,TKT,Metabolism
2.6761625084232517,8.844763428704262,Unlabelled,PEX26,PEX26,Protein localization
8.300928528878142,-1.2615001035624225,Unlabelled,HLCS,HLCS,Metabolism
0.5448038325586975,2.5844323564960003,Aerobic respiration and respiratory electron transport,D2HGDH,D2HGDH,Metabolism
3.053992249602162,5.445154787814527,Metabolism of RNA,GTPBP3,GTPBP3,Metabolism of RNA
0.9708190582852724,1.3298353854023404,Cytokine Signaling in Immune system,IL1RAPL1,IL1RAPL1,Immune System
5.280473108873615,-4.207935521359147,Transport of small molecules,SLC9A6,SLC9A6,Disease
1.8752585223249003,-6.554877080893221,Unlabelled,ATL1,ATL1,unlabeled
1.149485665815693,0.790123757993296,Cytokine Signaling in Immune system,FLNB,FLNB,Immune System
7.786761273033015,-5.26163300564135,Unlabelled,KDM5C,KDM5C,Chromatin modifying enzymes
-2.120812382995048,-0.5301241348252397,Cellular responses to stimuli,CRYBA4,CRYBA4,Cellular responses to stimuli
-0.8244960597684887,-3.5471545242153937,Gene expression (Transcription),CTSK,CTSK,Immune System
3.77533317263242,-8.423628745441981,Metabolism of amino acids and derivatives,GATM,GATM,Metabolism
-6.514395277092354,-1.0509548679450962,Post-translational protein modification,PEX12,PEX12,Metabolism of proteins
-1.888450402362933,4.740420176338834,Metabolism of lipids,ACOX1,ACOX1,Metabolism
5.065607882544263,-2.0862229209297674,Transport of small molecules,SLC16A2,SLC16A2,Transport of small molecules
-3.70021429255413,3.463948123940746,Vesicle-mediated transport,GJA3,GJA3,Vesicle-mediated transport
-1.0048243366922858,3.696340845074781,Aerobic respiration and respiratory electron transport,SUCLG1,SUCLG1,Metabolism
5.075721133897034,-6.776713290762213,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",PLXNA1,PLXNA1,Signal Transduction
3.008463015451765,-7.363903700350182,Metabolism of amino acids and derivatives,IARS1,IARS1,Metabolism
-3.517579022470895,-1.269794709022026,Cellular responses to stimuli,TPP1,TPP1,Metabolism
2.360126293609462,-2.5959422418544387,Gene expression (Transcription),CNOT3,CNOT3,Gene expression (Transcription)
-1.0869727827536764,-3.4426392045980405,Gene expression (Transcription),MED17,MED17,Metabolism
2.6772772836280616,7.073673735950113,Metabolism of RNA,LAS1L,LAS1L,Metabolism of RNA
4.157848162918123,-5.6292995930615195,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",PHIP,PHIP,Signal Transduction
3.378614230319259,0.3158622064555842,Unlabelled,AFF3,AFF3,unlabeled
2.1014042878071475,8.399711839158456,Unlabelled,KLF7,KLF7,unlabeled
-0.0085276864106891,9.535920203103204,Unlabelled,HERC1,HERC1,Immune System
8.09525540109049,0.3907578533461819,Unlabelled,SCAPER,SCAPER,unlabeled
-2.080317884425553,-0.2563351474269844,Cellular responses to stimuli,HIRA,HIRA,Developmental Biology
3.946202287646896,3.299338093204863,Unlabelled,DLL3,,Unlabelled
3.8841276307535626,7.110195159672379,Metabolism of RNA,PQBP1,PQBP1,Metabolism of RNA
2.008407762191585,-8.804910158475025,Metabolism of amino acids and derivatives,AIMP1,AIMP1,Metabolism
6.310091979106478,-7.188053203284898,Unlabelled,LARP7,LARP7,unlabeled
5.5355656411997405,1.8677520106210732,Infectious disease,GNB5,GNB5,Metabolism
6.67660868666578,4.771636580818397,Signaling by Receptor Tyrosine Kinases,COL9A2,COL9A2,Signal Transduction
9.149815675100896,3.5828894509082403,Unlabelled,GRID2,GRID2,unlabeled
-6.851653445646485,-0.9583890896603826,Post-translational protein modification,PIGB,PIGB,Metabolism of proteins
-7.950331313855747,-0.927233404835082,Post-translational protein modification,ASPH,ASPH,Metabolism of proteins
1.0953781340544957,-2.3247830723314165,Gene expression (Transcription),MAPK1,MAPK1,Signal Transduction
-1.3931413831948998,6.947658208713609,Metabolism of lipids,SMPD4,SMPD4,Metabolism
-0.1740710769830968,-4.511718320213333,Gene expression (Transcription),FANCI,FANCI,Gene expression (Transcription)
-1.5776196264924425,1.0941348659848913,Unlabelled,PHF6,PHF6,unlabeled
7.682460709967156,-6.337315855410566,Unlabelled,MYOC,MYOC,unlabeled
6.375212702448408,3.560556299752669,Unlabelled,SIX3,SIX3,unlabeled
8.247927586046863,-3.9348203845006102,Unlabelled,PTF1A,PTF1A,Developmental Biology
8.468450995642595,-4.239304010378676,Unlabelled,Unlabelled,,Unlabelled
-0.0305113496408822,6.920539347244315,Unlabelled,PGAP2,PGAP2,unlabeled
7.965755843971728,-2.7266635364662424,Unlabelled,DLG3,DLG3,Signal Transduction
2.2097497378081243,0.8451321369174902,Cytokine Signaling in Immune system,HNRNPA2B1,HNRNPA2B1,Immune System
5.734374209791458,-7.75627536150478,Unlabelled,ATG4D,ATG4D,Autophagy
4.037861358851401,-1.202647187236327,Unlabelled,RPGRIP1,RPGRIP1,unlabeled
0.1506775212619455,3.994969108627643,Aerobic respiration and respiratory electron transport,TTC19,TTC19,Metabolism
5.829097265524478,-4.284967818081267,Transport of small molecules,TRPM1,TRPM1,Developmental Biology
9.205062375115624,-2.416436877699488,Unlabelled,RELN,RELN,Developmental Biology
-2.8033031209176578,3.8486854486321818,Unlabelled,NAA20,NAA20,unlabeled
6.206690122268423,2.165681513313105,Infectious disease,HSPG2,HSPG2,Metabolism
6.755252436118141,3.625448075091761,Unlabelled,TSPEAR,TSPEAR,unlabeled
-2.7233997553287628,-8.392451998387504,Cell Cycle,ESCO2,ESCO2,Cell Cycle
-9.740029406910905,1.47140949146735,Organelle biogenesis and maintenance,DYNC2LI1,DYNC2LI1,Organelle biogenesis and maintenance
3.888469129583857,8.10125324700575,Unlabelled,FMN2,FMN2,unlabeled
-4.6693912549338865,5.227418317137797,Unlabelled,SLC25A19,SLC25A19,Metabolism
-0.8939698122868442,5.611192692522701,Metabolism of lipids,MBOAT7,MBOAT7,Metabolism
-1.0946505275934155,9.91044575072496,Unlabelled,TANGO2,TANGO2,unlabeled
